order_id,order_date,customer_name,product_name,category,quantity,unit_price,total
O01925,2024-03-02,Abigail Holloway,Matte Black Bookshelf,Furniture,4,116.76,467.04
O01925,2024-03-02,Abigail Holloway,Rustic Oak Corner Shelf,Storage,5,67.39,336.95
O03448,2024-03-02,Harper Iversen,Classic Shower Curtain,Bath,5,11.23,56.15
O03448,2024-03-02,Harper Iversen,Powder-Coated Side Table,Furniture,1,182.2,182.2
O03448,2024-03-02,Harper Iversen,Slate Gray Stackable Bin,Storage,3,133.77,401.31
O03756,2024-03-02,Chloe Quintero,Modern Saucepan,Kitchen,1,267.21,267.21
O03756,2024-03-02,Chloe Quintero,Matte Black Shower Curtain,Bath,4,417.94,1671.76
O03756,2024-03-02,Chloe Quintero,Slate Gray Shower Curtain,Bath,5,384.59,1922.95
O03756,2024-03-02,Chloe Quintero,Solid Brass Curtain Liner,Bath,5,383.82,1919.1
O04292,2024-03-02,Zoey Bennett,Charcoal Entry Bench,Furniture,2,34.75,69.5
O04292,2024-03-02,Zoey Bennett,Matte Black Chandelier,Lighting,5,384.93,1924.65
O04292,2024-03-02,Zoey Bennett,Modern Doormat,Outdoor,4,28.94,115.76
O01146,2024-03-03,Harper Ostrander,Matte Black Bookshelf,Furniture,2,116.76,233.52
O01146,2024-03-03,Harper Ostrander,Slate Gray Arc Lamp,Lighting,1,185.4,185.4
O01146,2024-03-03,Harper Ostrander,Ivory Shelf Unit,Storage,2,409.81,819.62
O01330,2024-03-03,John Quintero,Reclaimed Wood Glass Vase,Decor,5,23.84,119.2
O01330,2024-03-03,John Quintero,Slate Gray Shower Curtain,Bath,1,384.59,384.59
O01330,2024-03-03,John Quintero,Navy Closet Organizer,Storage,5,68.48,342.4
O01330,2024-03-03,John Quintero,Modern Doormat,Outdoor,5,28.94,144.7
O01638,2024-03-03,Sebastian Yates,Natural Linen Body Pillow,Bedding,5,252.47,1262.35
O01638,2024-03-03,Sebastian Yates,Modern Saucepan,Kitchen,2,267.21,534.42
O01638,2024-03-03,Sebastian Yates,Slate Gray Washcloth Set,Bath,2,441.96,883.92
O01638,2024-03-03,Sebastian Yates,Slate Gray Arc Lamp,Lighting,2,185.4,370.8
O04596,2024-03-03,Lily Keller,Terracotta Hanging Planter,Outdoor,4,10.1,40.4
O04596,2024-03-03,Lily Keller,Hand-Glazed Wall Mirror,Decor,3,447.66,1342.98
O04596,2024-03-03,Lily Keller,Slate Gray Shower Curtain,Bath,3,384.59,1153.77
O05065,2024-03-03,Chloe Quintero,Solid Brass Canvas Print,Decor,3,296.59,889.77
O05065,2024-03-03,Chloe Quintero,Hand-Glazed Stackable Bin,Storage,2,193.81,387.62
O05247,2024-03-03,Benjamin Iversen,Matte Black Bookshelf,Furniture,2,116.76,233.52
O05247,2024-03-03,Benjamin Iversen,Rustic Oak Glass Vase,Decor,1,296.82,296.82
O05247,2024-03-03,Benjamin Iversen,Bamboo Pruning Shears,Outdoor,1,349.64,349.64
O00127,2024-03-04,Benjamin Norwood,Reclaimed Wood Glass Vase,Decor,1,23.84,23.84
O00127,2024-03-04,Benjamin Norwood,Matte Black Skillet,Kitchen,4,380.87,1523.48
O00127,2024-03-04,Benjamin Norwood,Hand-Glazed Wall Mirror,Decor,2,447.66,895.32
O00604,2024-03-04,Luke Grant,Charcoal Bath Tray,Bath,4,86.46,345.84
O00604,2024-03-04,Luke Grant,Navy Closet Organizer,Storage,3,68.48,205.44
O00767,2024-03-04,Matthew Whitfield,Slate Gray Arc Lamp,Lighting,3,185.4,556.2
O00767,2024-03-04,Matthew Whitfield,Matte Black Bookshelf,Furniture,1,116.76,116.76
O00767,2024-03-04,Matthew Whitfield,Charcoal Quilt,Bedding,3,391.13,1173.39
O00767,2024-03-04,Matthew Whitfield,Solid Brass Curtain Liner,Bath,4,383.82,1535.28
O01990,2024-03-04,Lily Keller,Solid Brass Curtain Liner,Bath,3,383.82,1151.46
O02369,2024-03-04,Zoey Fairweather,Carrara Marble Pendant Light,Lighting,2,364.88,729.76
O04065,2024-03-04,Wyatt Abbott,Rustic Oak Baking Sheet,Kitchen,2,27.73,55.46
O04065,2024-03-04,Wyatt Abbott,Matte Black Bookshelf,Furniture,5,116.76,583.8
O04065,2024-03-04,Wyatt Abbott,Woven Cotton Sheet Set,Bedding,4,29.52,118.08
O04653,2024-03-04,Chloe Hensley,Charcoal Quilt,Bedding,5,391.13,1955.65
O04653,2024-03-04,Chloe Hensley,Matte Black Skillet,Kitchen,3,380.87,1142.61
O04653,2024-03-04,Chloe Hensley,Rustic Oak Baking Sheet,Kitchen,4,27.73,110.92
O05191,2024-03-04,Luke Thatcher,Matte Black Chandelier,Lighting,4,384.93,1539.72
O05191,2024-03-04,Luke Thatcher,Bamboo Ladder Shelf,Furniture,1,123.07,123.07
O05191,2024-03-04,Luke Thatcher,Rustic Oak Quilt,Bedding,5,358.81,1794.05
O00330,2024-03-05,Avery Chandler,Solid Brass Curtain Liner,Bath,5,383.82,1919.1
O01568,2024-03-05,Ava Gallo,Hand-Glazed Stackable Bin,Storage,1,193.81,193.81
O01568,2024-03-05,Ava Gallo,Rustic Oak Baking Sheet,Kitchen,1,27.73,27.73
O01568,2024-03-05,Ava Gallo,Slate Gray Fitted Sheet,Bedding,5,416.72,2083.6
O01568,2024-03-05,Ava Gallo,Modern Saucepan,Kitchen,1,267.21,267.21
O02010,2024-03-05,Noah Mercer,Reclaimed Wood Fairy Lights,Lighting,3,268.92,806.76
O02010,2024-03-05,Noah Mercer,Charcoal Entry Bench,Furniture,2,34.75,69.5
O03687,2024-03-05,Isabella Iversen,Natural Linen Body Pillow,Bedding,2,252.47,504.94
O03687,2024-03-05,Isabella Iversen,Sage Green Whisk,Kitchen,4,157.6,630.4
O03687,2024-03-05,Isabella Iversen,Slate Gray Stackable Bin,Storage,5,133.77,668.85
O03687,2024-03-05,Isabella Iversen,Powder-Coated Body Pillow,Bedding,5,443.61,2218.05
O03838,2024-03-05,Sophia Quintero,Navy Fairy Lights,Lighting,1,349.98,349.98
O03838,2024-03-05,Sophia Quintero,Matte Black Entry Bench,Furniture,3,146.16,438.48
O03838,2024-03-05,Sophia Quintero,Slate Gray Spatula Set,Kitchen,1,181.52,181.52
O03838,2024-03-05,Sophia Quintero,Sage Green Planter Pot,Outdoor,1,114.8,114.8
O05509,2024-03-05,Julian Mercer,Charcoal Bath Tray,Bath,5,86.46,432.3
O05588,2024-03-05,Ella Parrish,Hand-Glazed Wall Mirror,Decor,4,447.66,1790.64
O05666,2024-03-05,Matthew Thatcher,Carrara Marble Ladle,Kitchen,4,345.2,1380.8
O05666,2024-03-05,Matthew Thatcher,Sage Green Planter Pot,Outdoor,2,114.8,229.6
O01906,2024-03-06,Chloe Gallo,Matte Black Ceramic Vase,Decor,3,76.71,230.13
O02047,2024-03-06,Evelyn Jasper,Slate Gray Washcloth Set,Bath,3,441.96,1325.88
O02047,2024-03-06,Evelyn Jasper,Slate Gray Stackable Bin,Storage,1,133.77,133.77
O02518,2024-03-06,Levi Hensley,Rustic Oak Desk Lamp,Lighting,5,9.99,49.95
O02518,2024-03-06,Levi Hensley,Matte Black Shower Curtain,Bath,2,417.94,835.88
O03936,2024-03-06,Hannah Pemberton,Bamboo Pruning Shears,Outdoor,3,349.64,1048.92
O03936,2024-03-06,Hannah Pemberton,Powder-Coated Hand Mixer,Kitchen,3,378.87,1136.61
O03936,2024-03-06,Hannah Pemberton,Slate Gray Washcloth Set,Bath,3,441.96,1325.88
O05537,2024-03-06,Hannah Jasper,Carrara Marble Pendant Light,Lighting,3,364.88,1094.64
O05537,2024-03-06,Hannah Jasper,Charcoal Entry Bench,Furniture,4,34.75,139.0
O00013,2024-03-07,Julian Mercer,Slate Gray Table Lamp,Lighting,5,90.92,454.6
O00013,2024-03-07,Julian Mercer,Woven Cotton Wall Art Print,Decor,4,358.05,1432.2
O00013,2024-03-07,Julian Mercer,Matte Black Entry Bench,Furniture,1,146.16,146.16
O00969,2024-03-07,Harper Ostrander,Slate Gray Spatula Set,Kitchen,3,181.52,544.56
O00969,2024-03-07,Harper Ostrander,Woven Cotton Hanging Planter,Outdoor,4,91.24,364.96
O00969,2024-03-07,Harper Ostrander,Powder-Coated Side Table,Furniture,5,182.2,911.0
O00969,2024-03-07,Harper Ostrander,Walnut Chandelier,Lighting,2,29.64,59.28
O01484,2024-03-07,Benjamin Osei,Matte Black Skillet,Kitchen,4,380.87,1523.48
O01894,2024-03-07,Sophia Quintero,Powder-Coated Body Pillow,Bedding,1,443.61,443.61
O01894,2024-03-07,Sophia Quintero,Powder-Coated Hand Mixer,Kitchen,5,378.87,1894.35
O01894,2024-03-07,Sophia Quintero,Brushed Copper Coffee Maker,Kitchen,2,215.44,430.88
O02141,2024-03-07,Harper Ostrander,Matte Black Dining Chair,Furniture,3,155.23,465.69
O02647,2024-03-07,Julian Rowan,Carrara Marble Pendant Light,Lighting,2,364.88,729.76
O03126,2024-03-07,Owen Nolan,Rustic Oak Desk Lamp,Lighting,2,9.99,19.98
O03126,2024-03-07,Owen Nolan,Terracotta Hanging Planter,Outdoor,2,10.1,20.2
O03126,2024-03-07,Owen Nolan,Bamboo Pruning Shears,Outdoor,4,349.64,1398.56
O03126,2024-03-07,Owen Nolan,Powder-Coated Toothbrush Holder,Bath,3,407.27,1221.81
O04859,2024-03-07,Riley Bennett,Woven Cotton Hanging Planter,Outdoor,1,91.24,91.24
O05263,2024-03-07,Harper Bennett,Slate Gray Washcloth Set,Bath,5,441.96,2209.8
O05263,2024-03-07,Harper Bennett,Ivory Shelf Unit,Storage,5,409.81,2049.05
O00850,2024-03-08,Evelyn Pemberton,Woven Cotton Wall Art Print,Decor,1,358.05,358.05
O00850,2024-03-08,Evelyn Pemberton,Solid Brass Canvas Print,Decor,5,296.59,1482.95
O00896,2024-03-08,Hannah Keller,Hand-Glazed Wall Mirror,Decor,5,447.66,2238.3
O01491,2024-03-08,Lily Diaz,Woven Cotton Wall Art Print,Decor,5,358.05,1790.25
O01855,2024-03-08,Julian Mercer,Powder-Coated Toothbrush Holder,Bath,5,407.27,2036.35
O02752,2024-03-08,John Abbott,Walnut Storage Basket,Storage,5,15.81,79.05
O04376,2024-03-08,Chloe Vance,Classic Shower Curtain,Bath,1,11.23,11.23
O04376,2024-03-08,Chloe Vance,Slate Gray Spatula Set,Kitchen,1,181.52,181.52
O04376,2024-03-08,Chloe Vance,Navy Fairy Lights,Lighting,3,349.98,1049.94
O04446,2024-03-08,Gabriel Parrish,Walnut Chandelier,Lighting,5,29.64,148.2
O04446,2024-03-08,Gabriel Parrish,Reclaimed Wood Glass Vase,Decor,1,23.84,23.84
O04642,2024-03-08,Luke Thatcher,Rustic Oak Desk Lamp,Lighting,2,9.99,19.98
O04642,2024-03-08,Luke Thatcher,Slate Gray Table Lamp,Lighting,2,90.92,181.84
O04642,2024-03-08,Luke Thatcher,Rustic Oak Garden Tool Set,Outdoor,3,29.47,88.41
O05595,2024-03-08,Julian Mercer,Slate Gray Arc Lamp,Lighting,5,185.4,927.0
O00654,2024-03-09,Noah Grant,Slate Gray Arc Lamp,Lighting,5,185.4,927.0
O01142,2024-03-09,Isabella Fairweather,Terracotta Hanging Planter,Outdoor,1,10.1,10.1
O01142,2024-03-09,Isabella Fairweather,Matte Black Bookshelf,Furniture,1,116.76,116.76
O01142,2024-03-09,Isabella Fairweather,Slate Gray Stackable Bin,Storage,2,133.77,267.54
O01231,2024-03-09,Michael Yates,Matte Black Bookshelf,Furniture,3,116.76,350.28
O01231,2024-03-09,Michael Yates,Walnut Chandelier,Lighting,3,29.64,88.92
O01956,2024-03-09,Riley Bennett,Woven Cotton Wall Art Print,Decor,4,358.05,1432.2
O03041,2024-03-09,James Zimmerman,Rustic Oak Baking Sheet,Kitchen,2,27.73,55.46
O03041,2024-03-09,James Zimmerman,Matte Black Ceramic Vase,Decor,5,76.71,383.55
O03041,2024-03-09,James Zimmerman,Matte Black Accent Chair,Furniture,2,389.34,778.68
O03393,2024-03-09,Emma Diaz,Classic Shower Curtain,Bath,4,11.23,44.92
O03935,2024-03-09,Hannah Jasper,Classic Shower Curtain,Bath,4,11.23,44.92
O03935,2024-03-09,Hannah Jasper,Terracotta Hanging Planter,Outdoor,1,10.1,10.1
O03935,2024-03-09,Hannah Jasper,Navy Fairy Lights,Lighting,3,349.98,1049.94
O01719,2024-03-10,Matthew Thatcher,Classic Quilt,Bedding,2,135.4,270.8
O01744,2024-03-10,Charlotte Norwood,Charcoal Quilt,Bedding,5,391.13,1955.65
O02003,2024-03-10,Harper Whitfield,Navy Fairy Lights,Lighting,2,349.98,699.96
O02003,2024-03-10,Harper Whitfield,Carrara Marble Pendant Light,Lighting,4,364.88,1459.52
O02003,2024-03-10,Harper Whitfield,Modern Saucepan,Kitchen,1,267.21,267.21
O03014,2024-03-10,John Abbott,Slate Gray Fitted Sheet,Bedding,2,416.72,833.44
O03014,2024-03-10,John Abbott,Sage Green Whisk,Kitchen,5,157.6,788.0
O03581,2024-03-10,Luke Grant,Carrara Marble Pendant Light,Lighting,5,364.88,1824.4
O03581,2024-03-10,Luke Grant,Charcoal Fleece Blanket,Bedding,3,62.75,188.25
O05066,2024-03-10,David Ellison,Sage Green Planter Pot,Outdoor,2,114.8,229.6
O05375,2024-03-10,Julian Rowan,Walnut Storage Basket,Storage,3,15.81,47.43
O05970,2024-03-10,Aria Ostrander,Slate Gray Fitted Sheet,Bedding,3,416.72,1250.16
O05970,2024-03-10,Aria Ostrander,Bamboo Ladder Shelf,Furniture,5,123.07,615.35
O00847,2024-03-11,Jack Iversen,Powder-Coated Toothbrush Holder,Bath,4,407.27,1629.08
O00847,2024-03-11,Jack Iversen,Matte Black Accent Chair,Furniture,4,389.34,1557.36
O01043,2024-03-11,Sofia Fairweather,Classic Shower Curtain,Bath,1,11.23,11.23
O01043,2024-03-11,Sofia Fairweather,Hand-Glazed Laundry Basket,Storage,3,271.08,813.24
O01099,2024-03-11,Emily Keller,Sage Green Whisk,Kitchen,5,157.6,788.0
O01099,2024-03-11,Emily Keller,Woven Cotton Wall Art Print,Decor,5,358.05,1790.25
O01099,2024-03-11,Emily Keller,Solid Brass Curtain Liner,Bath,1,383.82,383.82
O04213,2024-03-11,Julian Mercer,Slate Gray Table Lamp,Lighting,2,90.92,181.84
O04213,2024-03-11,Julian Mercer,Charcoal Bath Tray,Bath,3,86.46,259.38
O04724,2024-03-11,Wyatt Rowan,Matte Black Skillet,Kitchen,5,380.87,1904.35
O04883,2024-03-11,Julian Mercer,Reclaimed Wood Fairy Lights,Lighting,4,268.92,1075.68
O04883,2024-03-11,Julian Mercer,Reclaimed Wood Garden Tool Set,Outdoor,2,310.0,620.0
O05780,2024-03-11,Levi Kirkland,Reclaimed Wood Garden Tool Set,Outdoor,5,310.0,1550.0
O05780,2024-03-11,Levi Kirkland,Charcoal Quilt,Bedding,2,391.13,782.26
O05780,2024-03-11,Levi Kirkland,Charcoal Fleece Blanket,Bedding,2,62.75,125.5
O05780,2024-03-11,Levi Kirkland,Bamboo Pruning Shears,Outdoor,5,349.64,1748.2
O05888,2024-03-11,Matthew Ingram,Matte Black Chandelier,Lighting,2,384.93,769.86
O05888,2024-03-11,Matthew Ingram,Slate Gray Fitted Sheet,Bedding,3,416.72,1250.16
O05888,2024-03-11,Matthew Ingram,Matte Black Skillet,Kitchen,2,380.87,761.74
O00548,2024-03-12,Henry Everhart,Reclaimed Wood Fairy Lights,Lighting,4,268.92,1075.68
O00548,2024-03-12,Henry Everhart,Charcoal Bath Tray,Bath,1,86.46,86.46
O00548,2024-03-12,Henry Everhart,Charcoal Entry Bench,Furniture,3,34.75,104.25
O01140,2024-03-12,John Abbott,Matte Black Bookshelf,Furniture,1,116.76,116.76
O05007,2024-03-12,Ava Gallo,Charcoal Quilt,Bedding,3,391.13,1173.39
O05007,2024-03-12,Ava Gallo,Terracotta Scented Candle,Decor,3,356.11,1068.33
O05601,2024-03-12,Emily Lambert,Powder-Coated Hand Mixer,Kitchen,4,378.87,1515.48
O05601,2024-03-12,Emily Lambert,Classic Shower Curtain,Bath,2,11.23,22.46
O05601,2024-03-12,Emily Lambert,Natural Linen Memory Foam Mat,Bath,4,54.4,217.6
O05601,2024-03-12,Emily Lambert,Slate Gray Arc Lamp,Lighting,2,185.4,370.8
O00298,2024-03-13,Sebastian Kirkland,Navy Fairy Lights,Lighting,3,349.98,1049.94
O02089,2024-03-13,Jack Jasper,Woven Cotton Wall Art Print,Decor,2,358.05,716.1
O02089,2024-03-13,Jack Jasper,Hand-Glazed Wall Mirror,Decor,3,447.66,1342.98
O02865,2024-03-13,Hannah Grant,Hand-Glazed Stackable Bin,Storage,3,193.81,581.43
O02865,2024-03-13,Hannah Grant,Sage Green Planter Pot,Outdoor,4,114.8,459.2
O03049,2024-03-13,Riley Bennett,Natural Linen Body Pillow,Bedding,2,252.47,504.94
O03049,2024-03-13,Riley Bennett,Natural Linen Memory Foam Mat,Bath,2,54.4,108.8
O03049,2024-03-13,Riley Bennett,Matte Black Shower Curtain,Bath,5,417.94,2089.7
O04490,2024-03-13,Ava Quintero,Matte Black Skillet,Kitchen,3,380.87,1142.61
O04490,2024-03-13,Ava Quintero,Matte Black Accent Chair,Furniture,4,389.34,1557.36
O04490,2024-03-13,Ava Quintero,Woven Cotton Wall Art Print,Decor,2,358.05,716.1
O04490,2024-03-13,Ava Quintero,Matte Black Dining Chair,Furniture,2,155.23,310.46
O00438,2024-03-14,Charlotte Bishop,Matte Black Bookshelf,Furniture,2,116.76,233.52
O00438,2024-03-14,Charlotte Bishop,Natural Linen Body Pillow,Bedding,1,252.47,252.47
O00984,2024-03-14,Emma Foster,Charcoal Entry Bench,Furniture,4,34.75,139.0
O00984,2024-03-14,Emma Foster,Matte Black Entry Bench,Furniture,5,146.16,730.8
O01254,2024-03-14,Wyatt Ingram,Matte Black Skillet,Kitchen,5,380.87,1904.35
O01254,2024-03-14,Wyatt Ingram,Matte Black Bookshelf,Furniture,4,116.76,467.04
O02412,2024-03-14,Wyatt Ingram,Rustic Oak Glass Vase,Decor,5,296.82,1484.1
O03561,2024-03-14,Gabriel Marsh,Rustic Oak Baking Sheet,Kitchen,3,27.73,83.19
O03561,2024-03-14,Gabriel Marsh,Sage Green Whisk,Kitchen,3,157.6,472.8
O03561,2024-03-14,Gabriel Marsh,Matte Black Dining Chair,Furniture,5,155.23,776.15
O03561,2024-03-14,Gabriel Marsh,Reclaimed Wood Garden Tool Set,Outdoor,2,310.0,620.0
O03885,2024-03-14,Jack Chandler,Charcoal Quilt,Bedding,2,391.13,782.26
O03885,2024-03-14,Jack Chandler,Carrara Marble Pendant Light,Lighting,3,364.88,1094.64
O03885,2024-03-14,Jack Chandler,Matte Black Shower Curtain,Bath,3,417.94,1253.82
O04251,2024-03-14,James Diaz,Powder-Coated Side Table,Furniture,3,182.2,546.6
O04251,2024-03-14,James Diaz,Terracotta Hanging Planter,Outdoor,5,10.1,50.5
O04491,2024-03-14,Chloe Jasper,Classic Shower Curtain,Bath,1,11.23,11.23
O04491,2024-03-14,Chloe Jasper,Slate Gray Fitted Sheet,Bedding,4,416.72,1666.88
O04631,2024-03-14,Wyatt Abbott,Modern Saucepan,Kitchen,4,267.21,1068.84
O04631,2024-03-14,Wyatt Abbott,Slate Gray Stackable Bin,Storage,1,133.77,133.77
O04631,2024-03-14,Wyatt Abbott,Rustic Oak Corner Shelf,Storage,3,67.39,202.17
O05183,2024-03-14,Chloe Osei,Slate Gray Fitted Sheet,Bedding,1,416.72,416.72
O05183,2024-03-14,Chloe Osei,Carrara Marble Ladle,Kitchen,1,345.2,345.2
O05183,2024-03-14,Chloe Osei,Matte Black Dining Chair,Furniture,5,155.23,776.15
O05184,2024-03-14,Riley Bennett,Ivory Shelf Unit,Storage,2,409.81,819.62
O05184,2024-03-14,Riley Bennett,Matte Black Shower Curtain,Bath,5,417.94,2089.7
O05184,2024-03-14,Riley Bennett,Matte Black Bookshelf,Furniture,5,116.76,583.8
O05289,2024-03-14,Levi Hensley,Charcoal Quilt,Bedding,3,391.13,1173.39
O05289,2024-03-14,Levi Hensley,Charcoal Fleece Blanket,Bedding,5,62.75,313.75
O05604,2024-03-14,Sophia Yates,Solid Brass Curtain Liner,Bath,1,383.82,383.82
O05604,2024-03-14,Sophia Yates,Navy Closet Organizer,Storage,5,68.48,342.4
O05604,2024-03-14,Sophia Yates,Ivory Shelf Unit,Storage,3,409.81,1229.43
O05607,2024-03-14,Aria Mercer,Brushed Copper Coffee Maker,Kitchen,3,215.44,646.32
O05607,2024-03-14,Aria Mercer,Terracotta Hanging Planter,Outdoor,5,10.1,50.5
O05607,2024-03-14,Aria Mercer,Powder-Coated Toothbrush Holder,Bath,5,407.27,2036.35
O00667,2024-03-15,Owen Hensley,Matte Black Ceramic Vase,Decor,1,76.71,76.71
O00667,2024-03-15,Owen Hensley,Hand-Glazed Stackable Bin,Storage,3,193.81,581.43
O00667,2024-03-15,Owen Hensley,Rustic Oak Glass Vase,Decor,2,296.82,593.64
O00889,2024-03-15,Julian Mercer,Charcoal Entry Bench,Furniture,4,34.75,139.0
O00889,2024-03-15,Julian Mercer,Matte Black Shower Curtain,Bath,5,417.94,2089.7
O01459,2024-03-15,Gabriel Parrish,Matte Black Accent Chair,Furniture,5,389.34,1946.7
O02832,2024-03-15,Sebastian Kirkland,Solid Brass Curtain Liner,Bath,2,383.82,767.64
O02832,2024-03-15,Sebastian Kirkland,Natural Linen Body Pillow,Bedding,2,252.47,504.94
O02832,2024-03-15,Sebastian Kirkland,Rustic Oak Desk Lamp,Lighting,3,9.99,29.97
O04040,2024-03-15,Chloe Osei,Natural Linen Body Pillow,Bedding,5,252.47,1262.35
O04040,2024-03-15,Chloe Osei,Slate Gray Stackable Bin,Storage,3,133.77,401.31
O04040,2024-03-15,Chloe Osei,Hand-Glazed Stackable Bin,Storage,1,193.81,193.81
O04040,2024-03-15,Chloe Osei,Rustic Oak Baking Sheet,Kitchen,3,27.73,83.19
O04361,2024-03-15,Harper Whitfield,Woven Cotton Sheet Set,Bedding,1,29.52,29.52
O05053,2024-03-15,Owen Thatcher,Hand-Glazed Wall Mirror,Decor,3,447.66,1342.98
O05053,2024-03-15,Owen Thatcher,Terracotta Hanging Planter,Outdoor,5,10.1,50.5
O05133,2024-03-15,Chloe Lindqvist,Reclaimed Wood Glass Vase,Decor,1,23.84,23.84
O05133,2024-03-15,Chloe Lindqvist,Matte Black Shower Curtain,Bath,5,417.94,2089.7
O05133,2024-03-15,Chloe Lindqvist,Rustic Oak Desk Lamp,Lighting,5,9.99,49.95
O05133,2024-03-15,Chloe Lindqvist,Woven Cotton Wall Art Print,Decor,3,358.05,1074.15
O05579,2024-03-15,Matthew Whitfield,Matte Black Skillet,Kitchen,5,380.87,1904.35
O05579,2024-03-15,Matthew Whitfield,Walnut Chandelier,Lighting,2,29.64,59.28
O05579,2024-03-15,Matthew Whitfield,Matte Black Bookshelf,Furniture,5,116.76,583.8
O05779,2024-03-15,Wyatt Rowan,Natural Linen Memory Foam Mat,Bath,2,54.4,108.8
O05779,2024-03-15,Wyatt Rowan,Classic Shower Curtain,Bath,4,11.23,44.92
O05779,2024-03-15,Wyatt Rowan,Slate Gray Spatula Set,Kitchen,3,181.52,544.56
O05838,2024-03-15,Evelyn Lambert,Charcoal Bath Tray,Bath,5,86.46,432.3
O00178,2024-03-16,Sofia Parrish,Solid Brass Curtain Liner,Bath,2,383.82,767.64
O00178,2024-03-16,Sofia Parrish,Reclaimed Wood Fairy Lights,Lighting,2,268.92,537.84
O00178,2024-03-16,Sofia Parrish,Slate Gray Fitted Sheet,Bedding,3,416.72,1250.16
O03163,2024-03-16,Levi Fairweather,Matte Black Chandelier,Lighting,1,384.93,384.93
O04207,2024-03-16,Matthew Whitfield,Slate Gray Stackable Bin,Storage,1,133.77,133.77
O04237,2024-03-16,Lily Keller,Matte Black Dining Chair,Furniture,1,155.23,155.23
O04237,2024-03-16,Lily Keller,Reclaimed Wood Glass Vase,Decor,4,23.84,95.36
O04237,2024-03-16,Lily Keller,Natural Linen Memory Foam Mat,Bath,4,54.4,217.6
O04844,2024-03-16,Alexander Yates,Woven Cotton Wall Art Print,Decor,2,358.05,716.1
O04844,2024-03-16,Alexander Yates,Matte Black Bookshelf,Furniture,1,116.76,116.76
O04886,2024-03-16,Zoey Bennett,Reclaimed Wood Glass Vase,Decor,5,23.84,119.2
O04886,2024-03-16,Zoey Bennett,Reclaimed Wood Fairy Lights,Lighting,4,268.92,1075.68
O04886,2024-03-16,Zoey Bennett,Modern Doormat,Outdoor,4,28.94,115.76
O00383,2024-03-17,Evelyn Lambert,Walnut Storage Basket,Storage,5,15.81,79.05
O00383,2024-03-17,Evelyn Lambert,Matte Black Ceramic Vase,Decor,1,76.71,76.71
O00383,2024-03-17,Evelyn Lambert,Natural Linen Memory Foam Mat,Bath,2,54.4,108.8
O00383,2024-03-17,Evelyn Lambert,Matte Black Skillet,Kitchen,3,380.87,1142.61
O01296,2024-03-17,Ava Quintero,Modern Doormat,Outdoor,1,28.94,28.94
O02012,2024-03-17,Sebastian Yates,Charcoal Bath Tray,Bath,1,86.46,86.46
O02012,2024-03-17,Sebastian Yates,Navy Fairy Lights,Lighting,1,349.98,349.98
O02012,2024-03-17,Sebastian Yates,Matte Black Accent Chair,Furniture,4,389.34,1557.36
O02639,2024-03-17,Hannah Keller,Modern Doormat,Outdoor,5,28.94,144.7
O02639,2024-03-17,Hannah Keller,Slate Gray Fitted Sheet,Bedding,4,416.72,1666.88
O02639,2024-03-17,Hannah Keller,Powder-Coated Body Pillow,Bedding,2,443.61,887.22
O02838,2024-03-17,Sofia Dunmore,Slate Gray Shower Curtain,Bath,4,384.59,1538.36
O02838,2024-03-17,Sofia Dunmore,Sage Green Whisk,Kitchen,1,157.6,157.6
O02838,2024-03-17,Sofia Dunmore,Powder-Coated Side Table,Furniture,5,182.2,911.0
O02845,2024-03-17,Amelia Bennett,Ivory Shelf Unit,Storage,2,409.81,819.62
O02845,2024-03-17,Amelia Bennett,Rustic Oak Glass Vase,Decor,3,296.82,890.46
O02845,2024-03-17,Amelia Bennett,Powder-Coated Toothbrush Holder,Bath,1,407.27,407.27
O03483,2024-03-17,Elijah Mercer,Rustic Oak Corner Shelf,Storage,3,67.39,202.17
O03483,2024-03-17,Elijah Mercer,Hand-Glazed Stackable Bin,Storage,5,193.81,969.05
O03483,2024-03-17,Elijah Mercer,Solid Brass Curtain Liner,Bath,5,383.82,1919.1
O04637,2024-03-17,Sophia Chandler,Solid Brass Curtain Liner,Bath,1,383.82,383.82
O04637,2024-03-17,Sophia Chandler,Modern Doormat,Outdoor,1,28.94,28.94
O04637,2024-03-17,Sophia Chandler,Brushed Copper Coffee Maker,Kitchen,5,215.44,1077.2
O04748,2024-03-17,Owen Thatcher,Classic Shower Curtain,Bath,4,11.23,44.92
O04748,2024-03-17,Owen Thatcher,Modern Doormat,Outdoor,3,28.94,86.82
O04748,2024-03-17,Owen Thatcher,Powder-Coated Body Pillow,Bedding,1,443.61,443.61
O05455,2024-03-17,Julian Rowan,Powder-Coated Toothbrush Holder,Bath,3,407.27,1221.81
O05455,2024-03-17,Julian Rowan,Charcoal Bath Tray,Bath,4,86.46,345.84
O00050,2024-03-18,Charlotte Bishop,Carrara Marble Ladle,Kitchen,2,345.2,690.4
O00050,2024-03-18,Charlotte Bishop,Bamboo Pruning Shears,Outdoor,4,349.64,1398.56
O01806,2024-03-18,Sebastian Chandler,Hand-Glazed Stackable Bin,Storage,1,193.81,193.81
O01806,2024-03-18,Sebastian Chandler,Hand-Glazed Laundry Basket,Storage,3,271.08,813.24
O01806,2024-03-18,Sebastian Chandler,Bamboo Ladder Shelf,Furniture,1,123.07,123.07
